Ville,Station,Année,Mois,Indicateur,Valeur
Marseille,marseille-marignane-marseille-provence,1996,mars,Tempé. mini maximale,11.5
Marseille,marseille-marignane-marseille-provence,1996,avr,Tempé. mini maximale,15.7
Marseille,marseille-marignane-marseille-provence,1996,mai,Tempé. mini maximale,17.6
Marseille,marseille-marignane-marseille-provence,1996,juin,Tempé. mini maximale,22.0
Marseille,marseille-marignane-marseille-provence,1996,juil,Tempé. mini maximale,24.0
Marseille,marseille-marignane-marseille-provence,1996,août,Tempé. mini maximale,21.5
Marseille,marseille-marignane-marseille-provence,1996,sept,Tempé. mini maximale,18.2
Marseille,marseille-marignane-marseille-provence,1996,oct,Tempé. mini maximale,16.6
Marseille,marseille-marignane-marseille-provence,1996,nov,Tempé. mini maximale,15.8
Marseille,marseille-marignane-marseille-provence,1996,dec,Tempé. mini maximale,14.3
Marseille,marseille-marignane-marseille-provence,1996,janv,DJU (chauffagiste),217.2
Marseille,marseille-marignane-marseille-provence,1996,fev,DJU (chauffagiste),324.7
Marseille,marseille-marignane-marseille-provence,1996,mars,DJU (chauffagiste),246.2
Marseille,marseille-marignane-marseille-provence,1996,avr,DJU (chauffagiste),135.9
Marseille,marseille-marignane-marseille-provence,1996,mai,DJU (chauffagiste),54.2
Marseille,marseille-marignane-marseille-provence,1996,juin,DJU (chauffagiste),9.9
Marseille,marseille-marignane-marseille-provence,1996,juil,DJU (chauffagiste),3.5
Marseille,marseille-marignane-marseille-provence,1996,août,DJU (chauffagiste),4.9
Marseille,marseille-marignane-marseille-provence,1996,sept,DJU (chauffagiste),43.8
Marseille,marseille-marignane-marseille-provence,1996,oct,DJU (chauffagiste),93.7
Marseille,marseille-marignane-marseille-provence,1996,nov,DJU (chauffagiste),214.7
Marseille,marseille-marignane-marseille-provence,1996,dec,DJU (chauffagiste),255.2
Marseille,marseille-marignane-marseille-provence,1996,mars,DJU (climaticien),0.1
Marseille,marseille-marignane-marseille-provence,1996,avr,DJU (climaticien),11.1
Marseille,marseille-marignane-marseille-provence,1996,mai,DJU (climaticien),46.5
Marseille,marseille-marignane-marseille-provence,1996,juin,DJU (climaticien),144.3
Marseille,marseille-marignane-marseille-provence,1996,juil,DJU (climaticien),180.5
Marseille,marseille-marignane-marseille-provence,1996,août,DJU (climaticien),159.2
Marseille,marseille-marignane-marseille-provence,1996,sept,DJU (climaticien),44.9
Marseille,marseille-marignane-marseille-provence,1996,oct,DJU (climaticien),12.5
Marseille,marseille-marignane-marseille-provence,1996,nov,DJU (climaticien),1.1
Marseille,marseille-marignane-marseille-provence,1996,dec,DJU (climaticien),0.1
Marseille,marseille-marignane-marseille-provence,1996,janv,Ensoleillement (heures),87.4
Marseille,marseille-marignane-marseille-provence,1996,fev,Ensoleillement (heures),189
Marseille,marseille-marignane-marseille-provence,1996,mars,Ensoleillement (heures),193.3
Marseille,marseille-marignane-marseille-provence,1996,avr,Ensoleillement (heures),213.5
Marseille,marseille-marignane-marseille-provence,1996,mai,Ensoleillement (heures),337.1
Marseille,marseille-marignane-marseille-provence,1996,juin,Ensoleillement (heures),331.1
Marseille,marseille-marignane-marseille-provence,1996,juil,Ensoleillement (heures),324.9
Marseille,marseille-marignane-marseille-provence,1996,août,Ensoleillement (heures),308.9
Marseille,marseille-marignane-marseille-provence,1996,sept,Ensoleillement (heures),240.9
Marseille,marseille-marignane-marseille-provence,1996,oct,Ensoleillement (heures),168.3
Marseille,marseille-marignane-marseille-provence,1996,nov,Ensoleillement (heures),126.6
Marseille,marseille-marignane-marseille-provence,1996,dec,Ensoleillement (heures),95.9
Marseille,marseille-marignane-marseille-provence,1996,janv,Cumul Précips,135.4
Marseille,marseille-marignane-marseille-provence,1996,fev,Cumul Précips,16.0
Marseille,marseille-marignane-marseille-provence,1996,mars,Cumul Précips,39.2
Marseille,marseille-marignane-marseille-provence,1996,avr,Cumul Précips,41.2
Marseille,marseille-marignane-marseille-provence,1996,mai,Cumul Précips,10.0
Marseille,marseille-marignane-marseille-provence,1996,juin,Cumul Précips,24.6
Marseille,marseille-marignane-marseille-provence,1996,juil,Cumul Précips,5.4
Marseille,marseille-marignane-marseille-provence,1996,août,Cumul Précips,85.0
Marseille,marseille-marignane-marseille-provence,1996,sept,Cumul Précips,147.2
Marseille,marseille-marignane-marseille-provence,1996,oct,Cumul Précips,41.8
Marseille,marseille-marignane-marseille-provence,1996,nov,Cumul Précips,104.4
Marseille,marseille-marignane-marseille-provence,1996,dec,Cumul Précips,51.4
Marseille,marseille-marignane-marseille-provence,1996,janv,Max en 24h de précips,35.8
Marseille,marseille-marignane-marseille-provence,1996,fev,Max en 24h de précips,6.0
Marseille,marseille-marignane-marseille-provence,1996,mars,Max en 24h de précips,23.2
Marseille,marseille-marignane-marseille-provence,1996,avr,Max en 24h de précips,12.0
Marseille,marseille-marignane-marseille-provence,1996,mai,Max en 24h de précips,9.2
Marseille,marseille-marignane-marseille-provence,1996,juin,Max en 24h de précips,19.4
Marseille,marseille-marignane-marseille-provence,1996,juil,Max en 24h de précips,2.4
Marseille,marseille-marignane-marseille-provence,1996,août,Max en 24h de précips,48.0
Marseille,marseille-marignane-marseille-provence,1996,sept,Max en 24h de précips,39.6
Marseille,marseille-marignane-marseille-provence,1996,oct,Max en 24h de précips,14.4
Marseille,marseille-marignane-marseille-provence,1996,nov,Max en 24h de précips,28.8
Marseille,marseille-marignane-marseille-provence,1996,dec,Max en 24h de précips,19.8
Marseille,marseille-marignane-marseille-provence,1996,janv,Max en 5j de précips,76.8
Marseille,marseille-marignane-marseille-provence,1996,fev,Max en 5j de précips,8.0
Marseille,marseille-marignane-marseille-provence,1996,mars,Max en 5j de précips,38.0
Marseille,marseille-marignane-marseille-provence,1996,avr,Max en 5j de précips,33.6
Marseille,marseille-marignane-marseille-provence,1996,mai,Max en 5j de précips,9.2
Marseille,marseille-marignane-marseille-provence,1996,juin,Max en 5j de précips,23.4
Marseille,marseille-marignane-marseille-provence,1996,juil,Max en 5j de précips,2.8
Marseille,marseille-marignane-marseille-provence,1996,août,Max en 5j de précips,55.2
Marseille,marseille-marignane-marseille-provence,1996,sept,Max en 5j de précips,93.2
Marseille,marseille-marignane-marseille-provence,1996,oct,Max en 5j de précips,25.2
Marseille,marseille-marignane-marseille-provence,1996,nov,Max en 5j de précips,53.6
Marseille,marseille-marignane-marseille-provence,1996,dec,Max en 5j de précips,22.4
Marseille,marseille-marignane-marseille-provence,1996,janv,Moyenne ≥ 1 de précips [?],11.1
Marseille,marseille-marignane-marseille-provence,1996,fev,Moyenne ≥ 1 de précips [?],2.5
Marseille,marseille-marignane-marseille-provence,1996,mars,Moyenne ≥ 1 de précips [?],12.3
Marseille,marseille-marignane-marseille-provence,1996,avr,Moyenne ≥ 1 de précips [?],5.8
Marseille,marseille-marignane-marseille-provence,1996,mai,Moyenne ≥ 1 de précips [?],9.2
Marseille,marseille-marignane-marseille-provence,1996,juin,Moyenne ≥ 1 de précips [?],8.2
Marseille,marseille-marignane-marseille-provence,1996,juil,Moyenne ≥ 1 de précips [?],2.2
Marseille,marseille-marignane-marseille-provence,1996,août,Moyenne ≥ 1 de précips [?],9.4
Marseille,marseille-marignane-marseille-provence,1996,sept,Moyenne ≥ 1 de précips [?],18.4
Marseille,marseille-marignane-marseille-provence,1996,oct,Moyenne ≥ 1 de précips [?],10.3
Marseille,marseille-marignane-marseille-provence,1996,nov,Moyenne ≥ 1 de précips [?],7.4
Marseille,marseille-marignane-marseille-provence,1996,dec,Moyenne ≥ 1 de précips [?],5.3
Marseille,marseille-marignane-marseille-provence,1996,dec,Neige au sol maximale,70.0
Marseille,marseille-marignane-marseille-provence,1996,janv,Rafale maximale,75.9
Marseille,marseille-marignane-marseille-provence,1996,fev,Rafale maximale,94.3
Marseille,marseille-marignane-marseille-provence,1996,mars,Rafale maximale,90.7
Marseille,marseille-marignane-marseille-provence,1996,avr,Rafale maximale,96.5
Marseille,marseille-marignane-marseille-provence,1996,mai,Rafale maximale,94.3
Marseille,marseille-marignane-marseille-provence,1996,juin,Rafale maximale,87.0
Marseille,marseille-marignane-marseille-provence,1996,juil,Rafale maximale,94.3
Marseille,marseille-marignane-marseille-provence,1996,août,Rafale maximale,61.1
Marseille,marseille-marignane-marseille-provence,1996,sept,Rafale maximale,94.3
Marseille,marseille-marignane-marseille-provence,1996,oct,Rafale maximale,83.2
Marseille,marseille-marignane-marseille-provence,1996,nov,Rafale maximale,107.2
Marseille,marseille-marignane-marseille-provence,1996,dec,Rafale maximale,103.5
Marseille,marseille-marignane-marseille-provence,1996,janv,Pression minimale,997.3
Marseille,marseille-marignane-marseille-provence,1996,fev,Pression minimale,992.9
Marseille,marseille-marignane-marseille-provence,1996,mars,Pression minimale,1000.5
Marseille,marseille-marignane-marseille-provence,1996,avr,Pression minimale,999.0
Marseille,marseille-marignane-marseille-provence,1996,mai,Pression minimale,1000.1
Marseille,marseille-marignane-marseille-provence,1996,juin,Pression minimale,1003.8
Marseille,marseille-marignane-marseille-provence,1996,juil,Pression minimale,999.9
Marseille,marseille-marignane-marseille-provence,1996,août,Pression minimale,1010.2
Marseille,marseille-marignane-marseille-provence,1996,sept,Pression minimale,1000.0
Marseille,marseille-marignane-marseille-provence,1996,oct,Pression minimale,1002.7
Marseille,marseille-marignane-marseille-provence,1996,nov,Pression minimale,998.4
Marseille,marseille-marignane-marseille-provence,1996,dec,Pression minimale,995.1
Marseille,marseille-marignane-marseille-provence,1996,janv,Pression maximale,1028.3
Marseille,marseille-marignane-marseille-provence,1996,fev,Pression maximale,1025.8
Marseille,marseille-marignane-marseille-provence,1996,mars,Pression maximale,1023.6
Marseille,marseille-marignane-marseille-provence,1996,avr,Pression maximale,1021.6
Marseille,marseille-marignane-marseille-provence,1996,mai,Pression maximale,1024.1
Marseille,marseille-marignane-marseille-provence,1996,juin,Pression maximale,1023.1
Marseille,marseille-marignane-marseille-provence,1996,juil,Pression maximale,1023.5
Marseille,marseille-marignane-marseille-provence,1996,août,Pression maximale,1019.4
Marseille,marseille-marignane-marseille-provence,1996,sept,Pression maximale,1025.8
Marseille,marseille-marignane-marseille-provence,1996,oct,Pression maximale,1026.5
Marseille,marseille-marignane-marseille-provence,1996,nov,Pression maximale,1029.3
Marseille,marseille-marignane-marseille-provence,1996,dec,Pression maximale,1026.3
Marseille,marseille-marignane-marseille-provence,1996,janv,Mise à jour,2019-01-13
Marseille,marseille-marignane-marseille-provence,1996,fev,Mise à jour,2019-01-13
Marseille,marseille-marignane-marseille-provence,1996,mars,Mise à jour,2019-01-13
Marseille,marseille-marignane-marseille-provence,1996,avr,Mise à jour,2019-01-13
Marseille,marseille-marignane-marseille-provence,1996,mai,Mise à jour,2019-01-13
Marseille,marseille-marignane-marseille-provence,1996,juin,Mise à jour,2019-01-13
Marseille,marseille-marignane-marseille-provence,1996,juil,Mise à jour,2019-01-13
Marseille,marseille-marignane-marseille-provence,1996,août,Mise à jour,2019-01-13
Marseille,marseille-marignane-marseille-provence,1996,sept,Mise à jour,2019-01-13
Marseille,marseille-marignane-marseille-provence,1996,oct,Mise à jour,2019-01-13
Marseille,marseille-marignane-marseille-provence,1996,nov,Mise à jour,2019-01-13
Marseille,marseille-marignane-marseille-provence,1996,dec,Mise à jour,2019-01-13
Paris,le-touquet-paris-plage,2001,janv,Tempé. maxi extrême,13.0
Paris,le-touquet-paris-plage,2001,fev,Tempé. maxi extrême,13.5
Paris,le-touquet-paris-plage,2001,mars,Tempé. maxi extrême,14.6
Paris,le-touquet-paris-plage,2001,avr,Tempé. maxi extrême,22.1
Paris,le-touquet-paris-plage,2001,mai,Tempé. maxi extrême,25.6
Paris,le-touquet-paris-plage,2001,juin,Tempé. maxi extrême,31.0
Paris,le-touquet-paris-plage,2001,juil,Tempé. maxi extrême,27.3
Paris,le-touquet-paris-plage,2001,août,Tempé. maxi extrême,27.9
Paris,le-touquet-paris-plage,2001,oct,Tempé. maxi extrême,25.7
Paris,le-touquet-paris-plage,2001,nov,Tempé. maxi extrême,14.6
Paris,le-touquet-paris-plage,2001,dec,Tempé. maxi extrême,13.3
Paris,le-touquet-paris-plage,2001,janv,Tempé. maxi moyennes,6.9
Paris,le-touquet-paris-plage,2001,fev,Tempé. maxi moyennes,8.3
Paris,le-touquet-paris-plage,2001,mars,Tempé. maxi moyennes,9.2
Paris,le-touquet-paris-plage,2001,avr,Tempé. maxi moyennes,11.5
Paris,le-touquet-paris-plage,2001,mai,Tempé. maxi moyennes,17.3
Paris,le-touquet-paris-plage,2001,juin,Tempé. maxi moyennes,18.5
Paris,le-touquet-paris-plage,2001,juil,Tempé. maxi moyennes,20.9
Paris,le-touquet-paris-plage,2001,août,Tempé. maxi moyennes,21.1
Paris,le-touquet-paris-plage,2001,oct,Tempé. maxi moyennes,17.6
Paris,le-touquet-paris-plage,2001,nov,Tempé. maxi moyennes,10.9
Paris,le-touquet-paris-plage,2001,dec,Tempé. maxi moyennes,6.4
Paris,le-touquet-paris-plage,2001,janv,Tempé. moy moyennes,4.7
Paris,le-touquet-paris-plage,2001,fev,Tempé. moy moyennes,5.7
Paris,le-touquet-paris-plage,2001,mars,Tempé. moy moyennes,7.0
Paris,le-touquet-paris-plage,2001,avr,Tempé. moy moyennes,8.6
Paris,le-touquet-paris-plage,2001,mai,Tempé. moy moyennes,13.4
Paris,le-touquet-paris-plage,2001,juin,Tempé. moy moyennes,14.7
Paris,le-touquet-paris-plage,2001,juil,Tempé. moy moyennes,17.5
Paris,le-touquet-paris-plage,2001,août,Tempé. moy moyennes,18.1
Paris,le-touquet-paris-plage,2001,oct,Tempé. moy moyennes,15.2
Paris,le-touquet-paris-plage,2001,nov,Tempé. moy moyennes,7.8
Paris,le-touquet-paris-plage,2001,dec,Tempé. moy moyennes,3.7
Paris,le-touquet-paris-plage,2001,janv,Tempé. mini moyennes,2.4
Paris,le-touquet-paris-plage,2001,fev,Tempé. mini moyennes,3.0
Paris,le-touquet-paris-plage,2001,mars,Tempé. mini moyennes,4.7
Paris,le-touquet-paris-plage,2001,avr,Tempé. mini moyennes,5.6
Paris,le-touquet-paris-plage,2001,mai,Tempé. mini moyennes,9.4
Paris,le-touquet-paris-plage,2001,juin,Tempé. mini moyennes,10.9
Paris,le-touquet-paris-plage,2001,juil,Tempé. mini moyennes,14.1
Paris,le-touquet-paris-plage,2001,août,Tempé. mini moyennes,15.2
Paris,le-touquet-paris-plage,2001,oct,Tempé. mini moyennes,12.8
Paris,le-touquet-paris-plage,2001,nov,Tempé. mini moyennes,4.7
Paris,le-touquet-paris-plage,2001,dec,Tempé. mini moyennes,1.1
Paris,le-touquet-paris-plage,2001,janv,Tempé. mini extrême,-3.6
Paris,le-touquet-paris-plage,2001,fev,Tempé. mini extrême,-3.8
Paris,le-touquet-paris-plage,2001,mars,Tempé. mini extrême,-1.2
Paris,le-touquet-paris-plage,2001,avr,Tempé. mini extrême,-0.1
Paris,le-touquet-paris-plage,2001,mai,Tempé. mini extrême,5.0
Paris,le-touquet-paris-plage,2001,juin,Tempé. mini extrême,5.3
Paris,le-touquet-paris-plage,2001,juil,Tempé. mini extrême,7.5
Paris,le-touquet-paris-plage,2001,août,Tempé. mini extrême,12.2
Paris,le-touquet-paris-plage,2001,oct,Tempé. mini extrême,9.0
Paris,le-touquet-paris-plage,2001,nov,Tempé. mini extrême,-1.6
Paris,le-touquet-paris-plage,2001,dec,Tempé. mini extrême,-3.7
Paris,le-touquet-paris-plage,2001,janv,Tempé. maxi minimale,1.8
Paris,le-touquet-paris-plage,2001,fev,Tempé. maxi minimale,0.8
Paris,le-touquet-paris-plage,2001,mars,Tempé. maxi minimale,2.2
Paris,le-touquet-paris-plage,2001,avr,Tempé. maxi minimale,7.5
Paris,le-touquet-paris-plage,2001,mai,Tempé. maxi minimale,8.8
Paris,le-touquet-paris-plage,2001,juin,Tempé. maxi minimale,13.9
Paris,le-touquet-paris-plage,2001,juil,Tempé. maxi minimale,16.4
Paris,le-touquet-paris-plage,2001,août,Tempé. maxi minimale,17.9
Paris,le-touquet-paris-plage,2001,oct,Tempé. maxi minimale,12.7
Paris,le-touquet-paris-plage,2001,nov,Tempé. maxi minimale,6.2
Paris,le-touquet-paris-plage,2001,dec,Tempé. maxi minimale,-1.2
Paris,le-touquet-paris-plage,2001,janv,Tempé. mini maximale,8.2
Paris,le-touquet-paris-plage,2001,fev,Tempé. mini maximale,11.1
Paris,le-touquet-paris-plage,2001,mars,Tempé. mini maximale,9.3
Paris,le-touquet-paris-plage,2001,avr,Tempé. mini maximale,10.4
Paris,le-touquet-paris-plage,2001,mai,Tempé. mini maximale,13.9
Paris,le-touquet-paris-plage,2001,juin,Tempé. mini maximale,15.9
Paris,le-touquet-paris-plage,2001,juil,Tempé. mini maximale,17.1
Paris,le-touquet-paris-plage,2001,août,Tempé. mini maximale,17.7
Paris,le-touquet-paris-plage,2001,oct,Tempé. mini maximale,16.9
Paris,le-touquet-paris-plage,2001,nov,Tempé. mini maximale,12.9
Paris,le-touquet-paris-plage,2001,dec,Tempé. mini maximale,9.0
Paris,le-touquet-paris-plage,2001,janv,DJU (chauffagiste),414.1
Paris,le-touquet-paris-plage,2001,fev,DJU (chauffagiste),346.2
Paris,le-touquet-paris-plage,2001,mars,DJU (chauffagiste),342.8
Paris,le-touquet-paris-plage,2001,avr,DJU (chauffagiste),284
Paris,le-touquet-paris-plage,2001,mai,DJU (chauffagiste),157.9
Paris,le-touquet-paris-plage,2001,juin,DJU (chauffagiste),115.4
Paris,le-touquet-paris-plage,2001,juil,DJU (chauffagiste),46.3
Paris,le-touquet-paris-plage,2001,août,DJU (chauffagiste),18.7
Paris,le-touquet-paris-plage,2001,oct,DJU (chauffagiste),90.7
Paris,le-touquet-paris-plage,2001,nov,DJU (chauffagiste),306.9
Paris,le-touquet-paris-plage,2001,dec,DJU (chauffagiste),400.2
Paris,le-touquet-paris-plage,2001,avr,DJU (climaticien),0.9
Paris,le-touquet-paris-plage,2001,mai,DJU (climaticien),13
Paris,le-touquet-paris-plage,2001,juin,DJU (climaticien),15.2
Paris,le-touquet-paris-plage,2001,juil,DJU (climaticien),32.5
Paris,le-touquet-paris-plage,2001,août,DJU (climaticien),20.8
Paris,le-touquet-paris-plage,2001,oct,DJU (climaticien),5.1
Paris,le-touquet-paris-plage,2001,janv,Cumul Précips,0.0
Paris,le-touquet-paris-plage,2001,mars,Cumul Précips,0.0
Paris,le-touquet-paris-plage,2001,mai,Cumul Précips,0.0
Paris,le-touquet-paris-plage,2001,juin,Cumul Précips,0.0
Paris,le-touquet-paris-plage,2001,juil,Cumul Précips,0.0
Paris,le-touquet-paris-plage,2001,août,Cumul Précips,0.0
Paris,le-touquet-paris-plage,2001,oct,Cumul Précips,0.0
Paris,le-touquet-paris-plage,2001,nov,Cumul Précips,0.0
Paris,le-touquet-paris-plage,2001,dec,Cumul Précips,0.0
Paris,le-touquet-paris-plage,2001,janv,Rafale maximale,90.7
Paris,le-touquet-paris-plage,2001,fev,Rafale maximale,72.2
Paris,le-touquet-paris-plage,2001,mars,Rafale maximale,61.1
Paris,le-touquet-paris-plage,2001,avr,Rafale maximale,68.5
Paris,le-touquet-paris-plage,2001,mai,Rafale maximale,72.2
Paris,le-touquet-paris-plage,2001,juin,Rafale maximale,57.4
Paris,le-touquet-paris-plage,2001,juil,Rafale maximale,111.6
Paris,le-touquet-paris-plage,2001,août,Rafale maximale,94.5
Paris,le-touquet-paris-plage,2001,sept,Rafale maximale,64.8
Paris,le-touquet-paris-plage,2001,oct,Rafale maximale,75.9
Paris,le-touquet-paris-plage,2001,nov,Rafale maximale,96.3
Paris,le-touquet-paris-plage,2001,dec,Rafale maximale,61.1
Paris,le-touquet-paris-plage,2001,janv,Pression minimale,981.6
Paris,le-touquet-paris-plage,2001,fev,Pression minimale,989.4
Paris,le-touquet-paris-plage,2001,mars,Pression minimale,991.0
Paris,le-touquet-paris-plage,2001,avr,Pression minimale,999.7
Paris,le-touquet-paris-plage,2001,mai,Pression minimale,1001.6
Paris,le-touquet-paris-plage,2001,juin,Pression minimale,1004.9
Paris,le-touquet-paris-plage,2001,juil,Pression minimale,994.0
Paris,le-touquet-paris-plage,2001,oct,Pression minimale,995.4
Paris,le-touquet-paris-plage,2001,nov,Pression minimale,994.6
Paris,le-touquet-paris-plage,2001,dec,Pression minimale,997.4
Paris,le-touquet-paris-plage,2001,janv,Pression maximale,1033.7
Paris,le-touquet-paris-plage,2001,fev,Pression maximale,1042.4
Paris,le-touquet-paris-plage,2001,mars,Pression maximale,1022.3
Paris,le-touquet-paris-plage,2001,avr,Pression maximale,1032.2
Paris,le-touquet-paris-plage,2001,mai,Pression maximale,1027.8
Paris,le-touquet-paris-plage,2001,juin,Pression maximale,1029.8
Paris,le-touquet-paris-plage,2001,juil,Pression maximale,1029.9
Paris,le-touquet-paris-plage,2001,oct,Pression maximale,1033.2
Paris,le-touquet-paris-plage,2001,nov,Pression maximale,1041.9
Paris,le-touquet-paris-plage,2001,dec,Pression maximale,1039.8
Paris,le-touquet-paris-plage,2001,janv,Mise à jour,2020-04-22
Paris,le-touquet-paris-plage,2001,fev,Mise à jour,2020-04-22
